race,medwealthyoung,medwealthold,owneryoung,h2wyoung,r2incyoung,wealthatpurchaseyoung,LTVatpurchaseyoung,first_ownyoung,transfrateyoung,transferbuyersyoung,LTVatpurchaseold,consp2conskyoung,first_ownold,h2wold,house2incold,house2incyoung,logincomeold,logincomeyoung,medconsp2conskyoung,medwealthfold,medwealthfyoung,medwealthp_owneryoung,medwealthp_renteryoung,medwealthpgradyoung,mortg2incold,mortg2incyoung,mortgold,mortgyoung,owner_age3536_inc1old,owner_age3536_inc1young,owner_age3536_inc2old,owner_age3536_inc2young,owner_age3536_inc3old,owner_age3536_inc3young,r2incold,stdwealthold,stdwealthyoung,tp2inckyoung,tp2wealthk_medyoung,tp2wealthkyoung,tp2wealthp_medyoung,tp2wealthpyoung,transferbuyersFamntyoung,transferbuyersFyoung,transferbuyersLamntyoung,transferbuyersLyoung,transferbuyersNamntyoung,transferbuyersNyoung,transferbuyersamntyoung,transfrateowneryoung,transfraterenteryoung,transfsize_medyoung,transfsizeyoung,wealth_age3536_p10old,wealth_age3536_p10young,wealth_age3536_p25old,wealth_age3536_p25young,wealth_age3536_p50old,wealth_age3536_p50young,wealth_age3536_p75old,wealth_age3536_p75young,wealth_age3536_p90old,wealth_age3536_p90young,wealth_nonrcverold,wealth_nonrcveryoung,wealth_rcverold,wealth_rcveryoung,wealthatpurchaseold,wealthfold,wealthfyoung,wealthold,wealthp_owneryoung,wealthp_renteryoung,wealthpgradyoung,wealthyoung,boot
All,22.73338422527599,198.4287452634233,.47083056,2.2809761,.23661518,39.464382,.66361827,32.495708,.2468954,.25842938,.39883727,,57.043266,.99844563,3.3949881,18.509907,4.0336585,3.9429235,,496.5423,247.48033,277.46268,109.58629,2.5319104,.83865404,17.356119,72.377037,145.66055,,.24535428,,.59103924,,.80047357,.2495766,923.690363656794,270.8195484473421,4.7567301,.046979867,.34968475,.0063694268,.031351633,4.2232194,.23085222,3.3765659,.25510278,5.2676187,.31473461,4.1795774,.23140924,.25768629,1.2209133,3.7698286,,-15.858688,,2.1725564,,31.115463,,137.13553,,354.3356,409.40921,70.659737,856.07764,74.874855,,935.02649,607.11017,520.9391844540027,618.69531,371.31674,1.6662198,112.0215317840557,36
Black,2.575876473040646,30.2999371392516,.24779555,2.4180069,.25445518,18.142368,.54236841,34.973518,.15964298,.14540131,.29507509,,57.055676,1.4904935,2.0610111,3.8219533,3.4721859,3.4013939,,105.03768,43.455864,61.078033,18.44087,3.3121014,.68278521,2.3741624,54.927429,106.20281,,.13052228,,.39961827,,.67367047,.2716473,218.7210271683726,127.0360437890078,.057445381,.24444444,1.4724219,.021276595,.053294748,3.4545467,.096762978,2.8498414,.19922681,5.7239122,.19147235,3.6825757,.10714634,.17053914,1.0174278,2.1836531,,-24.052383,,-1.4851959,,9.8299866,,38.183834,,102.37293,81.067917,15.858989,-75,9.3900003,,159.62904,116.22489,98.51991637156947,124.49769,74.872154,1.6628036,32.20939640863951,36
White,33.81623955903141,255.8202438837675,.52649945,2.2497511,.22192696,47.426933,.69414181,31.882687,.26974836,.28817853,.41445652,,56.704769,.93354863,3.559351,21.347088,4.1276464,4.0769291,,556.72424,338.07303,323.92285,189.04491,1.7134703,.86203158,20.220491,72.351463,147.47676,,.2861127,,.62310046,,.81767029,.23166773,973.6483950533102,295.8466891630139,5.5531893,.041666668,.24292853,.0046019326,.028087484,4.062057,.26197797,3.2017756,.27412283,5.2378612,.35873836,4.1295924,.24635562,.29018214,1.2209133,3.9204588,,-20.991957,,3.7672086,,45.402241,,164.08073,,432.22931,452.10776,87.261833,857.22186,83.896935,,1017.0813,718.17169,596.4186818816639,663.85602,488.08813,1.3601151,132.562723494859,36
All,23.20323924139236,194.2441798381928,.478248,2.2339494,.23181789,43.125134,.6452989,32.51738,.2408807,.24389267,.33847496,,56.860615,.97381443,3.9930608,9.1164999,4.0067391,3.9606378,,532.83142,248.13773,284.03134,105.80864,2.684387,.91242135,4.9964857,73.536919,145.72304,,.24940291,,.56949359,,.76432133,.25357389,920.9903448120639,283.9574700929207,2.2214622,.035714287,.28992814,.0040358743,.036844201,7.214747,.22095248,3.71259,.22383854,9.5121822,.29402697,6.2774043,.22655669,.25251651,2.0348556,5.0924149,,-20.36027,,2.0672469,,34.625492,,141.36089,,377.87497,406.10065,84.757828,728.64313,99.473297,,963.17474,610.44562,520.7307823926416,615.82281,374.29657,1.6452804,115.9150432309167,37
Black,3.226533563125948,30.33038189942565,.25985882,2.3606455,.24429891,18.123398,.52824551,35.152954,.12668052,.12060082,.25095904,,56.19532,1.4867547,2.4879715,5.8619142,3.3748953,3.4503565,,86.643219,44.403275,54.165916,15.8133,3.4253392,.71437895,3.9518735,54.739666,111.48997,,.14310907,,.37566698,,.71263522,.28952849,256.9628712956629,132.8836353382545,.054162547,.03125,.59648275,.030959753,.091902263,5.2783003,.14438926,3.0632465,.10559863,4.4358048,.062160786,4.2910848,.08453916,.13856556,1.0174278,2.0523794,,-22.562513,,-1.2336228,,11.413698,,44.945549,,188.38441,48.75148,24.614605,83.429077,15.304467,,159.98528,127.60211,102.3785804452844,126.46706,76.868324,1.6452429,38.05271835743269,37
White,33.32065401812648,252.9643578751531,.53218341,2.2189155,.22117661,51.435444,.67197669,31.899982,.27298439,.28722435,.34452638,,56.815605,.9069798,3.7406211,10.13277,4.1102114,4.0834527,,612.63464,338.92252,326.73483,179.6312,1.8189204,.93916076,5.5122662,73.555908,148.80542,,.28281713,,.60955036,,.78233707,.23573443,972.1985884136681,309.1575676358652,2.5502524,.034722224,.26017886,.0035794184,.031705432,7.0637903,.25002447,2.9516652,.26163563,9.733242,.39629996,6.1848845,.24409892,.3027193,2.0348556,5.4267397,,-25.092068,,4.9553947,,46.650623,,166.76349,,428.04489,451.80676,102.82328,749.10834,110.51051,,1039.4001,719.7865,597.6350651720855,663.57867,487.78226,1.3603994,135.3741216999354,37
All,23.42395682503059,190.1454747359628,.4778949,2.2707431,.23392119,32.842247,.64181727,32.391239,.23326981,.23593086,.42329663,,57.304379,.98853421,4.9934974,8.5824957,4.0001736,3.9560919,,520.49768,257.80591,286.13266,115.17087,2.4844186,1.3837926,5.3398514,71.791069,144.86378,,.2548779,,.56512451,,.79594934,.24741285,906.7832904748184,283.7679564111754,1.5127078,.035714287,.19764492,.003726708,.029701825,3.7534547,.20671763,3.5110219,.23418584,2.6239974,.26885161,3.5705159,.22387713,.24031296,1.5261416,4.1435223,,-20.914637,,2.738636,,31.018087,,133.95116,,411.64041,442.5517,78.990211,664.20148,101.57275,,1005.4159,628.51947,514.6974437087168,625.19543,386.78241,1.616401,118.5311095350767,38
Black,2.872678541975892,34.12138410210773,.26210397,2.5113139,.24654113,22.032515,.55416149,35.092422,.10011234,.099692039,.34249926,,56.012501,1.4408671,2.1985464,9.0913858,3.4286613,3.4129519,,76.567772,43.320583,63.305748,15.29819,4.1381202,.70986342,3.7608323,56.078125,111.87215,,.17884944,,.46159679,,.72465765,.26764241,201.126358482329,116.1324094793567,.055480801,.03125,.32168335,.021645021,.060667951,4.1023989,.080380611,2.605792,.075372845,3.8693018,.14082083,3.5017905,.13538997,.090984091,.81394219,2.7363682,,-15.397414,,-3.3018022,,9.0050592,,39.506702,,214.28444,106.52769,19.743874,77.547249,17.243681,,147.96555,122.52139,98.226225279427,131.51622,75.461006,1.7428368,32.55088444169306,38
White,35.03154237188068,250.6260788671986,.53205574,2.2262316,.22323498,38.72102,.65934038,31.783213,.27164197,.27580997,.44820139,,57.190643,.90743333,5.3322687,9.1009874,4.0996933,4.0862803,,593.27252,351.17233,328.83466,195.21004,1.6845171,1.5689403,5.8972087,71.088493,148.13504,,.30289283,,.57590353,,.81973606,.23263541,966.3156968207098,308.3954636255505,1.6819736,.033333335,.18673609,.0035794184,.028142169,3.6776102,.23748371,3.3680537,.28387487,2.4845836,.33763325,3.4602733,.23614922,.30507135,1.5261416,4.2333727,,-24.160475,,6.9485741,,46.235184,,167.39027,,445.24802,476.70627,98.395569,717.92523,111.23894,,1106.5677,738.44287,595.9425398341185,668.17212,508.1666,1.3148682,138.9782316114924,38
All,23.56361447671457,193.0071984627503,.47630528,2.2431426,.23424931,34.746468,.66012686,32.35783,.25417507,.26875776,.3858321,,56.828255,1.0230296,3.2948003,19.074829,4.0209737,3.9421513,,482.01233,261.55923,288.39676,115.57357,2.4953523,.92610776,16.529942,73.250244,146.74803,,.22638407,,.58610141,,.81150675,.24856025,907.2276171134563,288.4745379710884,2.0124962,.030303031,.21800767,.0044510388,.027360138,3.1671579,.24209577,4.0135098,.22929563,4.8801289,.34870532,3.9231606,.23782222,.26590821,1.5261416,4.1979113,,-16.822279,,1.4599296,,30.192057,,142.55786,,378.02838,411.4863,74.778702,634.67419,99.515244,,962.43573,632.40771,511.4411996496856,637.01965,383.43347,1.6613564,118.8329575776338,39
Black,3.301890378680591,34.72507333323541,.26340744,2.4024379,.24973759,16.959181,.55556965,35.235561,.14408131,.088776343,.27542013,,56.442822,1.5151186,2.3022079,3.1809413,3.4154274,3.4283457,,103.96326,46.497776,44.774124,17.825485,2.5118039,.66478699,2.3641715,59.36903,109.62834,,.18581204,,.34045464,,.68546921,.27493137,204.354811162868,151.5876734469285,.03992562,.018750001,.28501219,.020000001,.076223694,3.0802755,.096516937,3.0195253,.068933465,4.4358048,.088517658,3.3171148,.080389857,.16000101,1.5261416,1.8053217,,-19.551052,,-1.3690625,,7.0395498,,35.971783,,215.05762,44.69006,16.252962,-38.930866,41.788635,,149.41634,137.66016,102.0108688080516,123.9865,84.536072,1.4666698,40.08597834624739,39
White,34.43526429301155,251.358440062568,.53008354,2.2174342,.2230638,40.117413,.68169165,31.749983,.28644171,.32021964,.39829254,,56.833282,.94668347,3.4383931,22.221304,4.1196623,4.0677624,,545.74194,348.4696,337.02393,193.35124,1.7430657,.96780443,19.308832,72.606903,149.6741,,.24613552,,.62860548,,.82276696,.22953908,960.8678214308693,312.0752301981663,2.346072,.030444965,.20435612,.0039113429,.023377405,3.1807263,.28068137,4.0561094,.28290126,4.8956943,.4317112,3.9664271,.26244643,.30772176,1.5261416,4.5041471,,-22.547913,,3.0784936,,45.480099,,161.49928,,400.86206,449.59152,90.972862,659.46967,108.35278,,1048.1992,738.69427,584.4892833163876,682.30737,496.70612,1.3736641,138.0376144807464,39
All,23.82606304601617,185.4365570192498,.47564316,2.2751741,.23345415,36.728275,.6495983,32.480385,.23410632,.24177454,.36595571,,57.089451,.98893321,4.0710177,8.1157703,4.0048003,3.939811,,518.15259,250.51385,290.42169,108.12162,2.686065,1.02268,4.925231,73.524986,144.85732,,.25098813,,.56312001,,.78684461,.24857524,939.5582522474682,276.7460560274207,.89562851,.04519774,.33888635,.0051020407,.039761398,5.6343451,.22054915,3.5437989,.22318111,14.763955,.26188463,6.4968224,.22861516,.23780125,1.5261416,4.4679275,,-18.860273,,2.5128615,,32.697472,,140.01833,,351.36069,410.51035,69.652779,617.87634,72.954384,,969.35419,608.69891,522.5185080227324,619.83447,373.53616,1.6593693,113.845007466076,40
Black,3.042987492519597,33.06517857356967,.26111582,2.4137583,.25012511,17.773226,.61281705,34.864723,.14663066,.13490152,.31040552,,56.498341,1.4670787,2.359442,7.8975072,3.4298749,3.4030747,,84.224762,38.466999,52.554829,12.46646,4.2156978,.76344675,.8477748,59.103256,108.39406,,.1611916,,.45678341,,.68926603,.26735923,248.7638872179632,146.0579450889354,.086980566,.14,1.2402956,.021276595,.060437411,5.4755135,.17624155,2.855032,.12251819,6.359324,.079435721,4.5549369,.13231607,.15001132,1.5261416,3.0599327,,-23.637436,,-2.8388813,,8.2646723,,38.653252,,200.07689,100.04191,12.213364,72.805763,45.566364,,160.32536,119.26308,103.9504829081328,122.97381,68.832863,1.7865566,37.59263614205262,40
White,34.31133206007295,242.7213759394956,.53073424,2.2493858,.2205881,44.149071,.66482389,31.826065,.26183403,.29017812,.37533993,,57.2183,.91974044,3.8777874,8.6466246,4.0935493,4.0721865,,587.10345,341.86691,340.01831,186.56903,1.82248,1.0792899,5.7407069,72.24881,148.24385,,.27564639,,.59657937,,.80434227,.23469445,994.2298993423519,301.1919229534493,1.0519141,.041237116,.21530621,.0038314178,.038189717,5.7253442,.25520825,3.4011698,.27665892,15.262317,.34059227,6.7036824,.24388531,.27717054,1.2209133,4.6486683,,-18.994392,,5.9718103,,48.27227,,164.6351,,413.47363,450.55658,79.590775,654.58514,78.700615,,1068.3665,718.59436,595.9726187214563,668.03168,487.25406,1.371013,133.8580333549881,40
All,23.30078093026091,194.2636824577155,.47946686,2.271194,.23112105,42.590366,.63652688,32.385796,.23790431,.26095352,.41138166,,57.268871,1.0049167,4.6182461,16.468401,4.0337958,3.9514956,,509.67072,258.50336,295.3569,111.06147,2.6594002,1.1745101,12.494311,73.031662,145.94548,,.23198673,,.57067055,,.78815871,.25514498,927.6326497241595,285.3070237903367,2.1431465,.055555552,.25588387,.0044444446,.026790243,5.148242,.24174625,2.8893011,.21059273,8.648591,.35798812,5.0060334,.2031751,.26318783,1.2209133,3.5175531,,-16.850048,,2.8630333,,35.186306,,142.56226,,362.25906,428.68973,76.67897,594.47333,91.718872,,951.63647,630.45129,518.7592039832649,623.45929,394.03333,1.5822501,117.9323609276859,41
Black,2.985239691427843,34.32739574446202,.25544596,2.4724326,.2485545,13.83921,.51649833,35.073296,.13365433,.13173802,.40175059,,56.534798,1.4688507,2.1688457,2.2617476,3.4346609,3.4274774,,92.547615,41.851536,54.213989,14.460136,3.7492032,.61782724,1.2851771,57.029812,110.82724,,.16191918,,.38529724,,.70296574,.2757495,185.7858125483922,140.785633548851,.061062399,.15625,.96689236,.021276595,.072712861,3.5734303,.18215424,3.1067884,.083738878,3.898248,.088610873,3.5205195,.17989941,.12279901,1.0174278,2.8832653,,-15.254959,,-3.4835825,,8.693882,,39.281525,,222.23274,65.78376,19.87258,80.369781,24.93424,,145.39334,123.02534,90.94901575367059,130.40555,69.490135,1.8766052,37.10237961494271,41
White,34.62496502724485,254.2904250991516,.53467554,2.2432563,.22002421,49.681492,.67604715,31.729305,.27055857,.31105074,.42837691,,57.122845,.94097513,5.035543,19.04837,4.1316819,4.0822487,,574.38361,354.37769,340.3006,189.52385,1.7955556,1.2539978,14.544943,72.70549,148.76767,,.25912252,,.59952658,,.8101353,.23539957,981.0080225722539,306.9343613698757,2.4475873,.050000001,.19031119,.0037783375,.022561917,5.0073867,.28436211,2.2084811,.25739017,8.8220787,.44215181,4.925796,.20973639,.32573527,1.5261416,3.5914769,,-18.327526,,6.1583881,,51.914818,,168.05994,,425.75275,487.50043,88.803604,690.92566,101.30325,,1038.0726,741.99475,595.2302463485869,664.71295,520.5155,1.2770282,137.3811420002747,41
All,23.06194601826295,198.0523823004582,.47486135,2.2618988,.23351941,42.778221,.65701151,32.59325,.23578618,.28223559,.40403327,,56.877125,.99875218,4.2477403,22.736597,4.019526,3.943686,,524.74866,248.2319,287.89246,114.32994,2.5180845,1.4947085,19.928307,73.877365,145.96411,,.24687977,,.57278126,,.78654623,.24667661,909.4114534382869,279.6360040890068,3.1535358,.038277511,.37443292,.0044510388,.022831883,4.955287,.23538351,4.2045407,.28932235,5.8968439,.31291646,4.8287377,.20288798,.25817975,1.2209133,3.9226103,,-17.391115,,1.8788214,,27.455173,,128.57979,,339.70068,413.47662,75.175026,641.09338,81.978798,,977.05243,627.10272,512.9745433067483,641.38959,377.55939,1.698778,115.266665450816,42
Black,3.529500170607097,32.38035261140838,.26131135,2.440104,.24965054,22.412086,.52725112,35.240505,.14317806,.16613963,.2943593,,56.352314,1.4868804,2.1512396,4.4277883,3.4108219,3.4027812,,93.558357,45.760822,60.630882,17.807674,3.4047613,.72241575,2.2236707,56.150814,108.0113,,.16877766,,.37410405,,.63940012,.26943946,234.3052179757877,114.932139273017,.13941641,.077272728,1.4260614,.030959753,.064510554,3.0425005,.13015878,2.5431659,.23597522,2.9977596,.089530036,2.9016778,.090980522,.15592548,1.5261416,2.2830045,,-25.042158,,-3.143743,,6.6879606,,36.713879,,115.79637,72.832054,24.680113,63.957863,32.343876,,152.68954,123.93111,98.68618656791391,140.38576,74.258186,1.8905089,31.74642359819806,42
White,33.27980432460586,258.6833708196858,.52560192,2.2354314,.22142209,49.857758,.6815955,32.031002,.26173466,.31553945,.42002746,,56.844353,.9199692,4.5798512,26.090528,4.1161356,4.0675545,,602.74933,339.88937,333.965,190.6994,1.751264,1.6237155,23.083412,73.825027,149.51717,,.27924639,,.61942005,,.80132401,.23028217,953.4549666973768,303.1122221962978,3.6400387,.036363639,.26414123,.0038314178,.018291894,4.9933209,.2644456,4.1357818,.30568841,6.0654378,.3933588,4.9201226,.2214727,.29508156,1.2209133,4.1059742,,-21.048401,,4.2537465,,44.247295,,158.19635,,398.03479,454.42529,87.618881,670.17072,89.367386,,1062.0582,728.51111,582.9173987950253,679.20996,489.53247,1.3874667,134.6045801360693,42
All,23.53334427291191,192.2722157047135,.47741681,2.2745557,.23561577,36.768673,.65865171,32.455818,.22984099,.22648467,.41615319,,57.379971,.99405301,5.4817252,8.1125898,4.0230207,3.9549618,,502.73291,257.2323,291.36722,118.16292,2.4658093,1.5198612,5.112865,74.097549,145.4267,,.2505345,,.58505929,,.7718491,.24744654,926.8789534714373,279.6212581105063,.063553892,.04715202,.24488528,.0051282053,.030243048,6.44627,.21455126,5.5607162,.19253172,2.0438037,.2452749,5.5594583,.20980665,.24376085,1.5261416,4.307332,,-18.639864,,2.196424,,31.805702,,138.4922,,369.54849,367.18802,75.020515,590.50745,85.593819,,949.86328,624.81396,519.5029386720445,626.53259,390.84659,1.6030141,116.141097813399,43
Black,2.805246405993277,33.35496395682572,.25702003,2.5399771,.24750359,11.972047,.54374421,34.956352,.1268705,.10019131,.23881355,,56.393097,1.4507796,2.088279,6.4211006,3.4579973,3.4266379,,88.477539,43.249256,47.697105,16.787205,2.8412774,.68321586,.96012449,56.073982,107.92674,,.14110261,,.40621796,,.6898213,.25875968,211.5641140813736,139.2127850019426,.078146204,.052631579,.64998633,.016393442,.058211122,3.2722545,.077333339,3.2305274,.11278453,1.0174278,.032695457,3.255645,.099441782,.13357966,1.0174278,2.3961332,,-13.313239,,-2.4112506,,14.033487,,52.06575,,243.87708,53.337471,21.081182,-22.539518,11.634953,,150.56464,125.73979,98.13557413298265,121.26399,74.538971,1.6268536,36.23113387713079,43
White,33.43913028071294,252.2296508909848,.53003925,2.2595797,.22532418,42.611847,.68965882,31.859667,.25955367,.26560989,.47005555,,57.257988,.93041909,5.5871677,8.7453861,4.1211309,4.0828371,,569.51105,353.69119,337.75671,193.16357,1.7485528,1.6819879,5.8660603,74.28804,148.23383,,.2729418,,.60788256,,.79589731,.23686346,981.469382698721,301.1806125072386,.059749782,.045614038,.2115747,.0043795621,.027800767,6.4950533,.26602581,5.5831718,.21482587,2.0702274,.31660241,5.6482067,.22160704,.29175717,2.0348556,4.5012231,,-22.823357,,4.173182,,42.884663,,153.74011,,398.37323,411.53983,88.791092,637.99469,95.155724,,1050.7147,731.50287,597.9570221651993,671.75812,507.94769,1.3224946,134.4992168922601,43
All,23.82593657874905,193.0860792794939,.47983792,2.312922,.23398596,41.91066,.64162761,32.30719,.26313454,.26412272,.38076934,,57.639019,.99149388,5.6841006,9.3778372,4.0229831,3.9499443,,551.5072,255.84616,289.9368,114.29946,2.5366418,1.5911729,5.5857606,72.103271,147.19681,,.25014445,,.59188527,,.79072726,.243632,924.5427945731766,270.4929107860062,3.3943641,.034722224,.40618384,.0043478264,.02861728,4.3379974,.2369369,3.4253988,.23868206,6.907897,.3817074,4.5263968,.24782805,.27333763,1.5261416,3.86886,,-18.39712,,1.994745,,31.233013,,131.4229,,350.21661,391.97885,68.108208,596.17383,68.507576,,935.13696,625.53436,520.5952827465973,627.01105,398.62216,1.5729458,113.7936285463932,44
Black,3.092775333331281,32.17400796144073,.24861336,2.3577302,.24852374,12.154042,.5348056,34.933197,.17663373,.12727077,.31845987,,56.45298,1.4789296,2.3643875,4.312417,3.4180229,3.3863194,,151.59537,43.845089,44.674679,16.039495,2.7852919,.67174381,1.2247844,53.494087,102.54146,,.19500284,,.41523463,,.62279379,.25355479,189.2125142622436,145.9627727259231,.074785389,.03125,1.0641489,.021645021,.072188571,5.4206343,.15501682,2.7465198,.08069782,4.1919932,.1179141,4.2991118,.13278088,.18792883,1.2209133,2.4796128,,-13.091051,,-.6407041,,11.233088,,34.707275,,186.44122,116.66055,13.483466,80.369781,43.551022,,187.73465,116.76574,94.47154737814026,118.86591,71.016769,1.6737723,37.68568100309985,44
White,35.23592702494304,254.4232463726921,.53742993,2.2869904,.22122145,50.739265,.67081147,31.707336,.28667662,.30065322,.42519808,,57.367081,.92078871,5.4981585,10.571336,4.1224136,4.0879302,,599.69421,358.23398,343.08765,196.85861,1.7428125,1.7377044,6.4359393,71.62252,150.75549,,.28253537,,.6221422,,.81547034,.23666884,968.8174103843725,292.2298693500619,3.9586127,.034602076,.32910511,.0037037036,.024088748,3.9910576,.2583167,3.0425048,.28477547,7.1062269,.4894613,4.3748102,.2617732,.30680126,1.5261416,4.0084801,,-21.922935,,4.0222273,,49.941158,,160.52405,,412.06577,428.21805,84.190323,614.38843,73.264275,,1003.0177,742.19531,592.174030311805,676.8537,526.83728,1.284749,133.1129195186487,44
All,23.09341470099045,185.7117117917713,.47245342,2.2832711,.23343663,32.836651,.65676904,32.455105,.2370497,.25244677,.39922675,,57.296253,1.0046705,3.9039426,10.868753,4.0031128,3.9466035,,485.83792,251.17841,285.48663,105.40288,2.7085278,1.0899001,9.0249596,73.662361,146.51918,,.26767933,,.55155212,,.8072294,.25254807,931.6218860948907,275.3259240022455,2.2513945,.033557046,.22276632,.0037783375,.024802636,5.1508536,.20321977,3.7106314,.22863112,7.6415238,.37861517,5.192347,.23454875,.23895241,1.0174278,3.425195,,-17.791405,,1.966735,,30.888929,,140.95255,,385.13937,562.08185,78.433517,628.69385,96.648605,,946.24249,619.86133,519.0620998520375,625.0061,386.24957,1.6181406,114.9228535685602,45
Black,3.310682878518783,34.51734666054742,.25292873,2.4703298,.24950126,16.193111,.56846178,35.245491,.13070646,.096791871,.30622312,,56.037243,1.4980146,2.1988328,4.0362449,3.407753,3.4224272,,89.457153,44.485092,65.101906,16.996668,3.8302746,.70400453,.87552047,59.818291,110.72325,,.15574253,,.39532307,,.70264369,.27369994,204.2638321426321,151.8497182882246,.089340061,.1,1.2444324,.021645021,.05750636,5.4276748,.06545005,3.2693284,.09806072,4.9719305,.12287739,4.270524,.097086526,.13874692,1.0174278,2.3878598,,-16.57428,,-1.2137424,,9.5083399,,73.818916,,217.40929,54.891098,18.506809,-30.608814,8.0498934,,158.34946,130.95238,94.67576267031062,129.20235,74.452171,1.7353737,41.94267940056007,45
